school_to_school,distance_mi,town,year,hh_income,rank,category
Gloucester-North Andover,23.172294105998617,North Andover,2009,99691.0,1180,y_hh_income
Haverhill-Swampscott,23.30482078720043,Swampscott,2009,98628.0,1181,y_hh_income
Lynn-Newburyport,23.432829441197484,Newburyport,2009,82912.0,1182,y_hh_income
Haverhill-Marblehead,23.68056099428028,Marblehead,2009,105511.0,1183,y_hh_income
Salem-Amesbury,23.871491956767866,Amesbury,2009,81465.0,1184,y_hh_income
Lawrence-Gloucester,24.42470131212901,Gloucester,2009,65749.0,1185,y_hh_income
Gloucester-Andover,24.547384939302,Andover,2009,120621.0,1186,y_hh_income
Rockport-Saugus,24.827248081289227,Saugus,2009,77178.0,1187,y_hh_income
Haverhill-Gloucester,24.95035273715314,Gloucester,2009,65749.0,1188,y_hh_income
Amesbury-Marblehead,25.056378726242865,Marblehead,2009,105511.0,1189,y_hh_income
Saugus-Newburyport,25.312493514949253,Newburyport,2009,82912.0,1190,y_hh_income
Amesbury-Swampscott,25.72700610367984,Swampscott,2009,98628.0,1191,y_hh_income
Lynn-Amesbury,25.86689109358219,Amesbury,2009,81465.0,1192,y_hh_income
Rockport-North Andover,25.970085084054105,North Andover,2009,99691.0,1193,y_hh_income
Gloucester-Methuen,26.487426371561423,Methuen,2009,67179.0,1194,y_hh_income
Haverhill-Rockport,26.915489928836628,Rockport,2009,76745.0,1195,y_hh_income
Amesbury-Saugus,27.268306509975,Saugus,2009,77178.0,1196,y_hh_income
Lawrence-Rockport,27.33693396290136,Rockport,2009,76745.0,1197,y_hh_income
Rockport-Andover,27.740646256643792,Andover,2009,120621.0,1198,y_hh_income
Methuen-Rockport,29.08233974307388,Rockport,2009,76745.0,1199,y_hh_income
Lynn-Swampscott,1.196055302079143,Swampscott,2019,113407.0,1200,y_hh_income
Lawrence-North Andover,1.5855866438822594,North Andover,2019,108070.0,1201,y_hh_income
Salem-Swampscott,1.9363245470077504,Swampscott,2019,113407.0,1202,y_hh_income
Salem-Marblehead,2.361965084725948,Marblehead,2019,123333.0,1203,y_hh_income
Lawrence-Andover,2.4075788470636974,Andover,2019,95600.0,1204,y_hh_income
Lynn-Salem,2.620759071282193,Salem,2019,68808.0,1205,y_hh_income
Swampscott-Marblehead,2.7700866048205146,Marblehead,2019,123333.0,1206,y_hh_income
Beverly-Danvers,2.820942616776508,Danvers,2019,89250.0,1207,y_hh_income
Peabody-Lynnfield,3.0211280959779665,Lynnfield,2019,128641.0,1208,y_hh_income
Lawrence-Methuen,3.190858545165007,Methuen,2019,77484.0,1209,y_hh_income
Peabody-Danvers,3.3831848090871595,Danvers,2019,89250.0,1210,y_hh_income
Methuen-North Andover,3.582984079375072,North Andover,2019,108070.0,1211,y_hh_income
Andover-North Andover,3.5890416313744566,North Andover,2019,108070.0,1212,y_hh_income
Danvers-Topsfield,3.717251074636475,Topsfield,2019,136863.0,1213,y_hh_income
Salisbury-Georgetown,3.814898481551445,Georgetown,2019,128466.0,1214,y_hh_income
Amesbury-Newburyport,3.8692811155221,Newburyport,2019,109839.0,1215,y_hh_income
Lynn-Marblehead,3.9489579065240856,Marblehead,2019,123333.0,1216,y_hh_income
Ipswich-Hamilton,4.140077970284551,Hamilton,2019,127813.0,1217,y_hh_income
Salem-Peabody,4.141631838811724,Peabody,2019,73217.0,1218,y_hh_income
Lynn-Saugus,4.160763648971105,Saugus,2019,88667.0,1219,y_hh_income
Merrimac-Georgetown,4.28828278923016,Georgetown,2019,128466.0,1220,y_hh_income
Gloucester-Rockport,4.3171524484408135,Rockport,2019,85208.0,1221,y_hh_income
Salem-Beverly,4.327777882741018,Beverly,2019,80586.0,1222,y_hh_income
Beverly-Hamilton,4.72845942483406,Hamilton,2019,127813.0,1223,y_hh_income
Haverhill-Groveland,4.762942120764938,Groveland,2019,103125.0,1224,y_hh_income
Peabody-Beverly,4.935838087070542,Beverly,2019,80586.0,1225,y_hh_income
Lynn-Peabody,4.94029677394803,Peabody,2019,73217.0,1226,y_hh_income
Haverhill-Methuen,4.97318960159047,Methuen,2019,77484.0,1227,y_hh_income
Newbury-Newburyport,5.008180269711917,Newburyport,2019,109839.0,1228,y_hh_income
Beverly-Marblehead,5.037819794778186,Marblehead,2019,123333.0,1229,y_hh_income
Gloucester-Manchester,5.06495176646527,,2019,148854.0,1230,y_hh_income
Ipswich-Newbury,5.0819856969992605,Newbury,2019,101875.0,1231,y_hh_income
Hamilton-Manchester,5.254430247077268,,2019,148854.0,1232,y_hh_income
Peabody-Swampscott,5.289150594497587,Swampscott,2019,113407.0,1233,y_hh_income
Methuen-Andover,5.306090018823177,Andover,2019,95600.0,1234,y_hh_income
Salem-Danvers,5.330710306255406,Danvers,2019,89250.0,1235,y_hh_income
Danvers-Hamilton,5.335146344153019,Hamilton,2019,127813.0,1236,y_hh_income
Saugus-Swampscott,5.349151489056062,Swampscott,2019,113407.0,1237,y_hh_income
Saugus-Lynnfield,5.433577113105851,Lynnfield,2019,128641.0,1238,y_hh_income
Peabody-Middleton,5.5454252943224684,Middleton,2019,125204.0,1239,y_hh_income
Newbury-Groveland,5.590551585369322,Groveland,2019,103125.0,1240,y_hh_income
Amesbury-Groveland,5.917174839382962,Groveland,2019,103125.0,1241,y_hh_income
Danvers-Lynnfield,5.964400140329401,Lynnfield,2019,128641.0,1242,y_hh_income
Beverly-Manchester,5.971410704235797,,2019,148854.0,1243,y_hh_income
Haverhill-North Andover,6.005102278445393,North Andover,2019,108070.0,1244,y_hh_income
Beverly-Swampscott,6.252890130243487,Swampscott,2019,113407.0,1245,y_hh_income
Lynn-Lynnfield,6.268752525050366,Lynnfield,2019,128641.0,1246,y_hh_income
Peabody-Saugus,6.286835159897371,Saugus,2019,88667.0,1247,y_hh_income
Beverly-Middleton,6.352256480398708,Middleton,2019,125204.0,1248,y_hh_income
Peabody-Marblehead,6.446932447408488,Marblehead,2019,123333.0,1249,y_hh_income
Salem-Saugus,6.465266029224285,Saugus,2019,88667.0,1250,y_hh_income
Middleton-Hamilton,6.512709111452249,Hamilton,2019,127813.0,1251,y_hh_income
Salem-Lynnfield,6.587860172732203,Lynnfield,2019,128641.0,1252,y_hh_income
Lynnfield-Boxford,6.601916701304433,Boxford,2019,184007.0,1253,y_hh_income
Merrimac-Newburyport,6.769292675011802,Newburyport,2019,109839.0,1254,y_hh_income
North Andover-Georgetown,6.802750263821978,Georgetown,2019,128466.0,1255,y_hh_income
Lynn-Beverly,6.870577048901468,Beverly,2019,80586.0,1256,y_hh_income
Georgetown-Boxford,6.878720081064147,Boxford,2019,184007.0,1257,y_hh_income
Lawrence-Haverhill,6.909402253317068,Haverhill,2019,69426.0,1258,y_hh_income
Danvers-Marblehead,6.956299833777334,Marblehead,2019,123333.0,1259,y_hh_income
Swampscott-Lynnfield,7.077581548126293,Lynnfield,2019,128641.0,1260,y_hh_income
Danvers-Swampscott,7.138617286692019,Swampscott,2019,113407.0,1261,y_hh_income
Ipswich-Georgetown,7.303851120504134,Georgetown,2019,128466.0,1262,y_hh_income
Lynn-Danvers,7.307373189110715,Danvers,2019,89250.0,1263,y_hh_income
Amesbury-Newbury,7.5010648416583505,Newbury,2019,101875.0,1264,y_hh_income
Haverhill-Georgetown,7.509617320152967,Georgetown,2019,128466.0,1265,y_hh_income
Ipswich-Middleton,7.724247814786984,Middleton,2019,125204.0,1266,y_hh_income
Merrimac-North Andover,7.740175664835019,North Andover,2019,108070.0,1267,y_hh_income
Beverly-Lynnfield,7.932323713286167,Lynnfield,2019,128641.0,1268,y_hh_income
Newburyport-Georgetown,7.985919998287651,Georgetown,2019,128466.0,1269,y_hh_income
Saugus-Marblehead,8.109540994969315,Marblehead,2019,123333.0,1270,y_hh_income
Marblehead-Manchester,8.114360343705243,,2019,148854.0,1271,y_hh_income
Lawrence-Georgetown,8.367780755084983,Georgetown,2019,128466.0,1272,y_hh_income
Danvers-Manchester,8.406932757250539,,2019,148854.0,1273,y_hh_income
Danvers-Ipswich,8.419675912179603,Ipswich,2019,93212.0,1274,y_hh_income
Ipswich-Manchester,8.526754212020727,,2019,148854.0,1275,y_hh_income
Peabody-Hamilton,8.6667657317385,Hamilton,2019,127813.0,1276,y_hh_income
Beverly-Ipswich,8.687484950177778,Ipswich,2019,93212.0,1277,y_hh_income
Newbury-Hamilton,8.708197936264018,Hamilton,2019,127813.0,1278,y_hh_income
Methuen-Groveland,8.742235481874381,Groveland,2019,103125.0,1279,y_hh_income
Rowley-Topsfield,8.781965738283064,Topsfield,2019,136863.0,1280,y_hh_income
Gloucester-Hamilton,8.789220302849722,Hamilton,2019,127813.0,1281,y_hh_income
Ipswich-Newburyport,8.794455982710373,Newburyport,2019,109839.0,1282,y_hh_income
Salem-Middleton,8.816292246351624,Middleton,2019,125204.0,1283,y_hh_income
North Andover-Middleton,8.861898890882394,Middleton,2019,125204.0,1284,y_hh_income
Marblehead-Lynnfield,8.946003625179499,Lynnfield,2019,128641.0,1285,y_hh_income
Amesbury-Georgetown,9.053987393332404,Georgetown,2019,128466.0,1286,y_hh_income
Salem-Hamilton,9.056235129047684,Hamilton,2019,127813.0,1287,y_hh_income
Salem-Manchester,9.064067512897635,,2019,148854.0,1288,y_hh_income
Lawrence-Groveland,9.218136735579188,Groveland,2019,103125.0,1289,y_hh_income
Haverhill-Andover,9.313462010627669,Andover,2019,95600.0,1290,y_hh_income
Rockport-Manchester,9.32182162171862,,2019,148854.0,1291,y_hh_income
Andover-Boxford,9.39963004524344,Boxford,2019,184007.0,1292,y_hh_income
Methuen-Georgetown,9.416447742331538,Georgetown,2019,128466.0,1293,y_hh_income
Haverhill-Amesbury,9.432995428782732,Amesbury,2019,82468.0,1294,y_hh_income
Marblehead-Hamilton,9.476531826064932,Hamilton,2019,127813.0,1295,y_hh_income
Saugus-Danvers,9.57372625400376,Danvers,2019,89250.0,1296,y_hh_income
Hamilton-Georgetown,9.644274943153622,Georgetown,2019,128466.0,1297,y_hh_income
Lawrence-Middleton,9.746248479830118,Middleton,2019,125204.0,1298,y_hh_income
Andover-Georgetown,9.747505053932809,Georgetown,2019,128466.0,1299,y_hh_income
Haverhill-Salisbury,10.109357689480698,Salisbury,2019,81304.0,1300,y_hh_income
Beverly-Saugus,10.167938912426532,Saugus,2019,88667.0,1301,y_hh_income
Danvers-Georgetown,10.201636133036132,Georgetown,2019,128466.0,1302,y_hh_income
Andover-Lynnfield,10.264085646401904,Lynnfield,2019,128641.0,1303,y_hh_income
Gloucester-Ipswich,10.286158546833445,Ipswich,2019,93212.0,1304,y_hh_income
Lynn-Boxford,10.36432465025636,Boxford,2019,184007.0,1305,y_hh_income
Swampscott-Topsfield,10.457407210268777,Topsfield,2019,136863.0,1306,y_hh_income
Ipswich-Groveland,10.50318592490948,Groveland,2019,103125.0,1307,y_hh_income
North Andover-Rowley,10.595961011815945,Rowley,2019,115909.0,1308,y_hh_income
Swampscott-Manchester,10.59850211551116,,2019,148854.0,1309,y_hh_income
Marblehead-Topsfield,10.634881963318213,Topsfield,2019,136863.0,1310,y_hh_income
Peabody-Manchester,10.89742855278487,,2019,148854.0,1311,y_hh_income
Gloucester-Beverly,10.9558361024831,Beverly,2019,80586.0,1312,y_hh_income
Swampscott-Hamilton,10.979043471364784,Hamilton,2019,127813.0,1313,y_hh_income
Manchester-Boxford,11.062451325444878,Boxford,2019,184007.0,1314,y_hh_income
Merrimac-Middleton,11.088968260199872,Middleton,2019,125204.0,1315,y_hh_income
Danvers-Newbury,11.227650685583374,Newbury,2019,101875.0,1316,y_hh_income
Hamilton-Lynnfield,11.276499284588269,Lynnfield,2019,128641.0,1317,y_hh_income
Andover-Groveland,11.297377400068251,Groveland,2019,103125.0,1318,y_hh_income
Haverhill-Newburyport,11.334324255299892,Newburyport,2019,109839.0,1319,y_hh_income
Saugus-Boxford,11.577205900611634,Boxford,2019,184007.0,1320,y_hh_income
Lynn-Hamilton,11.58051109203177,Hamilton,2019,127813.0,1321,y_hh_income
Lynn-Manchester,11.605556675732252,,2019,148854.0,1322,y_hh_income
Peabody-Ipswich,11.758579459620153,Ipswich,2019,93212.0,1323,y_hh_income
North Andover-Lynnfield,11.938911532163392,Lynnfield,2019,128641.0,1324,y_hh_income
Lawrence-Lynnfield,11.95438781934023,Lynnfield,2019,128641.0,1325,y_hh_income
Peabody-Andover,12.063527257128282,Andover,2019,95600.0,1326,y_hh_income
Amesbury-Ipswich,12.148935466625495,Ipswich,2019,93212.0,1327,y_hh_income
Lawrence-Rowley,12.169708775426864,Rowley,2019,115909.0,1328,y_hh_income
Rockport-Hamilton,12.217801923766386,Hamilton,2019,127813.0,1329,y_hh_income
Beverly-Georgetown,12.234465974400331,Georgetown,2019,128466.0,1330,y_hh_income
Peabody-Georgetown,12.41794498133533,Georgetown,2019,128466.0,1331,y_hh_income
Methuen-Topsfield,12.442101289657243,Topsfield,2019,136863.0,1332,y_hh_income
Danvers-North Andover,12.472701117800066,North Andover,2019,108070.0,1333,y_hh_income
Danvers-Andover,12.515988078045464,Andover,2019,95600.0,1334,y_hh_income
Rockport-Ipswich,12.51727943650737,Ipswich,2019,93212.0,1335,y_hh_income
Beverly-Newbury,12.52232559194136,Newbury,2019,101875.0,1336,y_hh_income
Newburyport-Hamilton,12.895687904682754,Hamilton,2019,127813.0,1337,y_hh_income
Gloucester-Marblehead,12.899264511038684,Marblehead,2019,123333.0,1338,y_hh_income
Salem-Ipswich,12.964355516829128,Ipswich,2019,93212.0,1339,y_hh_income
Methuen-Newbury,12.969386349249572,Newbury,2019,101875.0,1340,y_hh_income
Peabody-North Andover,12.983646178047747,North Andover,2019,108070.0,1341,y_hh_income
Georgetown-Lynnfield,13.00013446141318,Lynnfield,2019,128641.0,1342,y_hh_income
Haverhill-Middleton,13.045684163488096,Middleton,2019,125204.0,1343,y_hh_income
Gloucester-Danvers,13.162132013870128,Danvers,2019,89250.0,1344,y_hh_income
Lawrence-Danvers,13.219430987655702,Danvers,2019,89250.0,1345,y_hh_income
Lawrence-Peabody,13.34602148618582,Peabody,2019,73217.0,1346,y_hh_income
Ipswich-North Andover,13.514457314090834,North Andover,2019,108070.0,1347,y_hh_income
Andover-Rowley,13.542872599968398,Rowley,2019,115909.0,1348,y_hh_income
Newbury-Manchester,13.555635495860168,,2019,148854.0,1349,y_hh_income
Groveland-Hamilton,13.56794630071523,Hamilton,2019,127813.0,1350,y_hh_income
Ipswich-Marblehead,13.58268546146308,Marblehead,2019,123333.0,1351,y_hh_income
Amesbury-North Andover,13.642329098655866,North Andover,2019,108070.0,1352,y_hh_income
Newburyport-Boxford,13.787627617280872,Boxford,2019,184007.0,1353,y_hh_income
Ipswich-Lynnfield,13.8728960493289,Lynnfield,2019,128641.0,1354,y_hh_income
Lynnfield-Manchester,13.902776957218602,,2019,148854.0,1355,y_hh_income
North Andover-Newburyport,14.04076001068662,Newburyport,2019,109839.0,1356,y_hh_income
Salem-Gloucester,14.081055789442749,Gloucester,2019,72574.0,1357,y_hh_income
Peabody-Newbury,14.101567271065784,Newbury,2019,101875.0,1358,y_hh_income
Methuen-Amesbury,14.19260795563816,Amesbury,2019,82468.0,1359,y_hh_income
Merrimac-Danvers,14.486994630142885,Danvers,2019,89250.0,1360,y_hh_income
North Andover-Hamilton,14.529339262337508,Hamilton,2019,127813.0,1361,y_hh_income
Saugus-Hamilton,14.6134452953004,Hamilton,2019,127813.0,1362,y_hh_income
Haverhill-Ipswich,14.669865718574146,Ipswich,2019,93212.0,1363,y_hh_income
Georgetown-Manchester,14.883813332484069,,2019,148854.0,1364,y_hh_income
Ipswich-Swampscott,14.900666267532348,Swampscott,2019,113407.0,1365,y_hh_income
Lawrence-Ipswich,14.938465774524616,Ipswich,2019,93212.0,1366,y_hh_income
Beverly-Rockport,15.074415061446627,Rockport,2019,85208.0,1367,y_hh_income
Lawrence-Amesbury,15.087670934599409,Amesbury,2019,82468.0,1368,y_hh_income
Methuen-Lynnfield,15.14039062640831,Lynnfield,2019,128641.0,1369,y_hh_income
Saugus-Andover,15.162806374607642,Andover,2019,95600.0,1370,y_hh_income
Gloucester-Salisbury,15.183458969627928,Salisbury,2019,81304.0,1371,y_hh_income
Beverly-North Andover,15.202946214049929,North Andover,2019,108070.0,1372,y_hh_income
Gloucester-Boxford,15.254370502270476,Boxford,2019,184007.0,1373,y_hh_income
Beverly-Andover,15.336875510225218,Andover,2019,95600.0,1374,y_hh_income
Rowley-Lynnfield,15.362293556244408,Lynnfield,2019,128641.0,1375,y_hh_income
Lynn-Ipswich,15.380850893825723,Ipswich,2019,93212.0,1376,y_hh_income
Methuen-Newburyport,15.49621321495254,Newburyport,2019,109839.0,1377,y_hh_income
Saugus-Manchester,15.506799112025297,,2019,148854.0,1378,y_hh_income
Gloucester-Swampscott,15.517247717133625,Swampscott,2019,113407.0,1379,y_hh_income
Salem-Georgetown,15.519365983947756,Georgetown,2019,128466.0,1380,y_hh_income
Lawrence-Newburyport,15.606260090799044,Newburyport,2019,109839.0,1381,y_hh_income
Ipswich-Andover,15.619722899199228,Andover,2019,95600.0,1382,y_hh_income
Lawrence-Hamilton,15.70856348237175,Hamilton,2019,127813.0,1383,y_hh_income
Amesbury-Middleton,15.72378249702108,Middleton,2019,125204.0,1384,y_hh_income
Andover-Hamilton,15.758343218532286,Hamilton,2019,127813.0,1385,y_hh_income
Gloucester-Peabody,15.890522696154266,Peabody,2019,73217.0,1386,y_hh_income
Lawrence-Beverly,16.00590447862675,Beverly,2019,80586.0,1387,y_hh_income
Methuen-Danvers,16.053745356476842,Danvers,2019,89250.0,1388,y_hh_income
Amesbury-Hamilton,16.097453923288366,Hamilton,2019,127813.0,1389,y_hh_income
Danvers-Newburyport,16.133658382863327,Newburyport,2019,109839.0,1390,y_hh_income
Salem-Andover,16.204989390768823,Andover,2019,95600.0,1391,y_hh_income
Salem-Newbury,16.43744294243522,Newbury,2019,101875.0,1392,y_hh_income
Peabody-Methuen,16.439975632764526,Methuen,2019,77484.0,1393,y_hh_income
Lynn-Andover,16.481500340819096,Andover,2019,95600.0,1394,y_hh_income
Beverly-Groveland,16.495403844308367,Groveland,2019,103125.0,1395,y_hh_income
Methuen-Ipswich,16.565586663887842,Ipswich,2019,93212.0,1396,y_hh_income
Lynn-Gloucester,16.5739121803416,Gloucester,2019,72574.0,1397,y_hh_income
Peabody-Groveland,16.58896113190994,Groveland,2019,103125.0,1398,y_hh_income
Haverhill-Danvers,16.742845521517314,Danvers,2019,89250.0,1399,y_hh_income
Rockport-Newbury,16.829522160879524,Newbury,2019,101875.0,1400,y_hh_income
Groveland-Lynnfield,16.880364255363606,Lynnfield,2019,128641.0,1401,y_hh_income
Salem-North Andover,16.994939653374267,North Andover,2019,108070.0,1402,y_hh_income
Rockport-Danvers,17.068055413321378,Danvers,2019,89250.0,1403,y_hh_income
Marblehead-Georgetown,17.078385759064822,Georgetown,2019,128466.0,1404,y_hh_income
Newburyport-Manchester,17.092291070744253,,2019,148854.0,1405,y_hh_income
Lawrence-Saugus,17.09637317499067,Saugus,2019,88667.0,1406,y_hh_income
Haverhill-Hamilton,17.117663719384304,Hamilton,2019,127813.0,1407,y_hh_income
Andover-Swampscott,17.159933115955244,Swampscott,2019,113407.0,1408,y_hh_income
Beverly-Newburyport,17.162864608528,Newburyport,2019,109839.0,1409,y_hh_income
Amesbury-Andover,17.210854155649013,Andover,2019,95600.0,1410,y_hh_income
Rockport-Marblehead,17.214476041323557,Marblehead,2019,123333.0,1411,y_hh_income
Lynn-Georgetown,17.229769197983277,Georgetown,2019,128466.0,1412,y_hh_income
Saugus-North Andover,17.24339387979217,North Andover,2019,108070.0,1413,y_hh_income
Swampscott-Georgetown,17.25751644148076,Georgetown,2019,128466.0,1414,y_hh_income
Andover-Newburyport,17.403607755179664,Newburyport,2019,109839.0,1415,y_hh_income
Gloucester-Newburyport,17.439456653732286,Newburyport,2019,109839.0,1416,y_hh_income
Lawrence-Salem,17.441359298529775,Salem,2019,68808.0,1417,y_hh_income
Gloucester-Georgetown,17.51726905403272,Georgetown,2019,128466.0,1418,y_hh_income
Haverhill-Lynnfield,17.549864906635467,Lynnfield,2019,128641.0,1419,y_hh_income
Salisbury-Marblehead,17.559301459631794,Marblehead,2019,123333.0,1420,y_hh_income
Lynn-North Andover,17.793342757604016,North Andover,2019,108070.0,1421,y_hh_income
Rockport-Newburyport,17.911944205966048,Newburyport,2019,109839.0,1422,y_hh_income
Methuen-Hamilton,17.956172618128836,Hamilton,2019,127813.0,1423,y_hh_income
Saugus-Ipswich,17.993398810778938,Ipswich,2019,93212.0,1424,y_hh_income
Lawrence-Lynn,18.016548938946595,Lynn,2019,56181.0,1425,y_hh_income
Haverhill-Peabody,18.069702789019665,Peabody,2019,73217.0,1426,y_hh_income
North Andover-Swampscott,18.268783059518945,Swampscott,2019,113407.0,1427,y_hh_income
Saugus-Georgetown,18.28075555882961,Georgetown,2019,128466.0,1428,y_hh_income
Newbury-Swampscott,18.31949668550949,Swampscott,2019,113407.0,1429,y_hh_income
Salem-Rockport,18.37551040891196,Rockport,2019,85208.0,1430,y_hh_income
Andover-Marblehead,18.48502227795016,Marblehead,2019,123333.0,1431,y_hh_income
Lynn-Newbury,18.534331766607817,Newbury,2019,101875.0,1432,y_hh_income
Lawrence-Swampscott,18.584554664701063,Swampscott,2019,113407.0,1433,y_hh_income
Amesbury-Danvers,18.594489097577085,Danvers,2019,89250.0,1434,y_hh_income
Groveland-Manchester,18.708926594679557,,2019,148854.0,1435,y_hh_income
Rockport-Boxford,18.711609389647226,Boxford,2019,184007.0,1436,y_hh_income
