distance_mi,2019_x,2019_y,town_low,town_high,rank,town_ num_x,town_x,mi-una-1979_x,mi-una-1989_x,mi-una-1999_x,mi-una-2006-10_x,mi-una-2011-15_x,1979_x,1989_x,1999_x,2009_x,2015_x,mi-una-1989.1_x,mi-una-1999.1_x,mi-una-2006-10.1_x,mi-una-2011-15.1_x,ch-una-1979-1989_x,ch-una-1989-1999_x,ch-una-1999-2010_x,ch-una-2010-2015_x,ch-pct-1979-1989_x,ch-pct-1989-1999_x,ch-pct-1999-2010_x,ch-pct-2010-2015_x,town_ num_y,town_y,mi-una-1979_y,mi-una-1989_y,mi-una-1999_y,mi-una-2006-10_y,mi-una-2011-15_y,1979_y,1989_y,1999_y,2009_y,2015_y,mi-una-1989.1_y,mi-una-1999.1_y,mi-una-2006-10.1_y,mi-una-2011-15.1_y,ch-una-1979-1989_y,ch-una-1989-1999_y,ch-una-1999-2010_y,ch-una-2010-2015_y,ch-pct-1979-1989_y,ch-pct-1989-1999_y,ch-pct-1999-2010_y,ch-pct-2010-2015_y,school_to_school
5.590551585369322,101875,103125,Newbury,Groveland,40,205.0,Newbury,21036.0,44068.0,74836.0,91052.0,91168.0,68671.0,84227.0,106459.0,98942.0,91168.0,84227.0,106459.0,98942.0,91168.0,23032.0,30768.0,16216.0,116.0,1.095,0.698,0.217,0.001,116.0,Groveland,22575.0,48351.0,69167.0,84232.0,95208.0,73695.0,92413.0,98395.0,91531.0,95208.0,92413.0,98395.0,91531.0,95208.0,25776.0,20816.0,15065.0,10976.0,1.142,0.431,0.218,0.13,Newbury-Groveland
5.917174839382962,82468,103125,Amesbury,Groveland,41,7.0,Amesbury,16094.0,37889.0,51906.0,74968.0,76558.0,52538.0,72417.0,73840.0,81465.0,76558.0,72417.0,73840.0,81465.0,76558.0,21795.0,14017.0,23062.0,1590.0,1.354,0.37,0.444,0.021,116.0,Groveland,22575.0,48351.0,69167.0,84232.0,95208.0,73695.0,92413.0,98395.0,91531.0,95208.0,92413.0,98395.0,91531.0,95208.0,25776.0,20816.0,15065.0,10976.0,1.142,0.431,0.218,0.13,Amesbury-Groveland
5.964400140329401,89250,128641,Danvers,Lynnfield,42,71.0,Danvers,21903.0,43759.0,58779.0,75310.0,77949.0,71502.0,83636.0,83617.0,81836.0,77949.0,83636.0,83617.0,81836.0,77949.0,21856.0,15020.0,16531.0,2639.0,0.998,0.343,0.281,0.035,164.0,Lynnfield,31109.0,58561.0,80626.0,87590.0,118828.0,101554.0,111927.0,114696.0,95180.0,118828.0,111927.0,114696.0,95180.0,118828.0,27452.0,22065.0,6964.0,31238.0,0.882,0.377,0.086,0.357,Danvers-Lynnfield
5.971410704235797,80586,148854,Beverly,Manchester,43,30.0,Beverly,18766.0,39603.0,53984.0,66671.0,72837.0,61261.0,75693.0,76796.0,72449.0,72837.0,75693.0,76796.0,72449.0,72837.0,20837.0,14381.0,12687.0,6166.0,1.11,0.363,0.235,0.092,,,,,,,,,,,,,,,,,,,,,,,,,Beverly-Manchester
6.005102278445393,69426,108070,Haverhill,North Andover,44,128.0,Haverhill,15044.0,36945.0,49833.0,61956.0,60888.0,49111.0,70613.0,70891.0,67325.0,60888.0,70613.0,70891.0,67325.0,60888.0,21901.0,12888.0,12123.0,-1068.0,1.456,0.349,0.243,-0.017,210.0,North Andover,22228.0,51692.0,72728.0,91741.0,100286.0,72562.0,98798.0,103461.0,99691.0,100286.0,98798.0,103461.0,99691.0,100286.0,29464.0,21036.0,19013.0,8545.0,1.326,0.407,0.261,0.093,Haverhill-North Andover
6.252890130243487,80586,113407,Beverly,Swampscott,45,30.0,Beverly,18766.0,39603.0,53984.0,66671.0,72837.0,61261.0,75693.0,76796.0,72449.0,72837.0,75693.0,76796.0,72449.0,72837.0,20837.0,14381.0,12687.0,6166.0,1.11,0.363,0.235,0.092,291.0,Swampscott,24065.0,50191.0,71089.0,90763.0,98612.0,78559.0,95930.0,101129.0,98628.0,98612.0,95930.0,101129.0,98628.0,98612.0,26126.0,20898.0,19674.0,7849.0,1.086,0.416,0.277,0.086,Beverly-Swampscott
6.268752525050366,56181,128641,Lynn,Lynnfield,46,163.0,Lynn,14368.0,28553.0,37364.0,43200.0,47429.0,46904.0,54573.0,53153.0,46944.0,47429.0,54573.0,53153.0,46944.0,47429.0,14185.0,8811.0,5836.0,4229.0,0.987,0.309,0.156,0.098,164.0,Lynnfield,31109.0,58561.0,80626.0,87590.0,118828.0,101554.0,111927.0,114696.0,95180.0,118828.0,111927.0,114696.0,95180.0,118828.0,27452.0,22065.0,6964.0,31238.0,0.882,0.377,0.086,0.357,Lynn-Lynnfield
6.286835159897371,73217,88667,Peabody,Saugus,47,229.0,Peabody,20687.0,39800.0,54829.0,65515.0,60596.0,67532.0,76069.0,77998.0,71192.0,60596.0,76069.0,77998.0,71192.0,60596.0,19113.0,15029.0,10686.0,-4919.0,0.924,0.378,0.195,-0.075,262.0,Saugus,21325.0,41919.0,55301.0,71023.0,77371.0,69615.0,80119.0,78669.0,77178.0,77371.0,80119.0,78669.0,77178.0,77371.0,20594.0,13382.0,15722.0,6348.0,0.966,0.319,0.284,0.089,Peabody-Saugus
6.352256480398708,80586,125204,Beverly,Middleton,48,30.0,Beverly,18766.0,39603.0,53984.0,66671.0,72837.0,61261.0,75693.0,76796.0,72449.0,72837.0,75693.0,76796.0,72449.0,72837.0,20837.0,14381.0,12687.0,6166.0,1.11,0.363,0.235,0.092,184.0,Middleton,21349.0,46096.0,81395.0,87728.0,108622.0,69693.0,88103.0,115790.0,95330.0,108622.0,88103.0,115790.0,95330.0,108622.0,24747.0,35299.0,6333.0,20894.0,1.159,0.766,0.078,0.238,Beverly-Middleton
6.446932447408488,73217,123333,Peabody,Marblehead,49,229.0,Peabody,20687.0,39800.0,54829.0,65515.0,60596.0,67532.0,76069.0,77998.0,71192.0,60596.0,76069.0,77998.0,71192.0,60596.0,19113.0,15029.0,10686.0,-4919.0,0.924,0.378,0.195,-0.075,168.0,Marblehead,23982.0,53333.0,73968.0,97097.0,102993.0,78288.0,101935.0,105225.0,105511.0,102993.0,101935.0,105225.0,105511.0,102993.0,29351.0,20635.0,23129.0,5896.0,1.224,0.387,0.313,0.061,Peabody-Marblehead
6.465266029224285,68808,88667,Salem,Saugus,50,258.0,Salem,15150.0,32645.0,44033.0,56979.0,60690.0,49457.0,62394.0,62640.0,61917.0,60690.0,62394.0,62640.0,61917.0,60690.0,17495.0,11388.0,12946.0,3711.0,1.155,0.349,0.294,0.065,262.0,Saugus,21325.0,41919.0,55301.0,71023.0,77371.0,69615.0,80119.0,78669.0,77178.0,77371.0,80119.0,78669.0,77178.0,77371.0,20594.0,13382.0,15722.0,6348.0,0.966,0.319,0.284,0.089,Salem-Saugus
6.512709111452249,125204,127813,Middleton,Hamilton,51,184.0,Middleton,21349.0,46096.0,81395.0,87728.0,108622.0,69693.0,88103.0,115790.0,95330.0,108622.0,88103.0,115790.0,95330.0,108622.0,24747.0,35299.0,6333.0,20894.0,1.159,0.766,0.078,0.238,119.0,Hamilton,26123.0,49167.0,72000.0,99732.0,109500.0,85278.0,93972.0,102425.0,108375.0,109500.0,93972.0,102425.0,108375.0,109500.0,23044.0,22833.0,27732.0,9768.0,0.882,0.464,0.385,0.098,Middleton-Hamilton
6.587860172732203,68808,128641,Salem,Lynnfield,52,258.0,Salem,15150.0,32645.0,44033.0,56979.0,60690.0,49457.0,62394.0,62640.0,61917.0,60690.0,62394.0,62640.0,61917.0,60690.0,17495.0,11388.0,12946.0,3711.0,1.155,0.349,0.294,0.065,164.0,Lynnfield,31109.0,58561.0,80626.0,87590.0,118828.0,101554.0,111927.0,114696.0,95180.0,118828.0,111927.0,114696.0,95180.0,118828.0,27452.0,22065.0,6964.0,31238.0,0.882,0.377,0.086,0.357,Salem-Lynnfield
6.601916701304433,128641,184007,Lynnfield,Boxford,53,164.0,Lynnfield,31109.0,58561.0,80626.0,87590.0,118828.0,101554.0,111927.0,114696.0,95180.0,118828.0,111927.0,114696.0,95180.0,118828.0,27452.0,22065.0,6964.0,31238.0,0.882,0.377,0.086,0.357,38.0,Boxford,35144.0,78562.0,113212.0,143045.0,140268.0,114726.0,150155.0,161052.0,155441.0,140268.0,150155.0,161052.0,155441.0,140268.0,43418.0,34650.0,29833.0,-2777.0,1.235,0.441,0.264,-0.019,Lynnfield-Boxford
6.769292675011802,84609,109839,Merrimac,Newburyport,54,180.0,Merrimac,18226.0,41236.0,58692.0,75517.0,73986.0,59498.0,78814.0,83493.0,82061.0,73986.0,78814.0,83493.0,82061.0,73986.0,23010.0,17456.0,16825.0,-1531.0,1.262,0.423,0.287,-0.02,206.0,Newburyport,17125.0,38618.0,58557.0,76300.0,85556.0,55904.0,73810.0,83301.0,82912.0,85556.0,73810.0,83301.0,82912.0,85556.0,21493.0,19939.0,17743.0,9256.0,1.255,0.516,0.303,0.121,Merrimac-Newburyport
6.802750263821978,108070,128466,North Andover,Georgetown,55,210.0,North Andover,22228.0,51692.0,72728.0,91741.0,100286.0,72562.0,98798.0,103461.0,99691.0,100286.0,98798.0,103461.0,99691.0,100286.0,29464.0,21036.0,19013.0,8545.0,1.326,0.407,0.261,0.093,105.0,Georgetown,21261.0,44861.0,76260.0,101875.0,107683.0,69406.0,85742.0,108485.0,110703.0,107683.0,85742.0,108485.0,110703.0,107683.0,23600.0,31399.0,25615.0,5808.0,1.11,0.7,0.336,0.057,North Andover-Georgetown
6.870577048901468,56181,80586,Lynn,Beverly,56,163.0,Lynn,14368.0,28553.0,37364.0,43200.0,47429.0,46904.0,54573.0,53153.0,46944.0,47429.0,54573.0,53153.0,46944.0,47429.0,14185.0,8811.0,5836.0,4229.0,0.987,0.309,0.156,0.098,30.0,Beverly,18766.0,39603.0,53984.0,66671.0,72837.0,61261.0,75693.0,76796.0,72449.0,72837.0,75693.0,76796.0,72449.0,72837.0,20837.0,14381.0,12687.0,6166.0,1.11,0.363,0.235,0.092,Lynn-Beverly
6.878720081064147,128466,184007,Georgetown,Boxford,57,105.0,Georgetown,21261.0,44861.0,76260.0,101875.0,107683.0,69406.0,85742.0,108485.0,110703.0,107683.0,85742.0,108485.0,110703.0,107683.0,23600.0,31399.0,25615.0,5808.0,1.11,0.7,0.336,0.057,38.0,Boxford,35144.0,78562.0,113212.0,143045.0,140268.0,114726.0,150155.0,161052.0,155441.0,140268.0,150155.0,161052.0,155441.0,140268.0,43418.0,34650.0,29833.0,-2777.0,1.235,0.441,0.264,-0.019,Georgetown-Boxford
6.909402253317068,44613,69426,Lawrence,Haverhill,58,149.0,Lawrence,11980.0,22183.0,27983.0,31631.0,34852.0,39108.0,42398.0,39808.0,34372.0,34852.0,42398.0,39808.0,34372.0,34852.0,10203.0,5800.0,3648.0,3221.0,0.852,0.261,0.13,0.102,128.0,Haverhill,15044.0,36945.0,49833.0,61956.0,60888.0,49111.0,70613.0,70891.0,67325.0,60888.0,70613.0,70891.0,67325.0,60888.0,21901.0,12888.0,12123.0,-1068.0,1.456,0.349,0.243,-0.017,Lawrence-Haverhill
6.956299833777334,89250,123333,Danvers,Marblehead,59,71.0,Danvers,21903.0,43759.0,58779.0,75310.0,77949.0,71502.0,83636.0,83617.0,81836.0,77949.0,83636.0,83617.0,81836.0,77949.0,21856.0,15020.0,16531.0,2639.0,0.998,0.343,0.281,0.035,168.0,Marblehead,23982.0,53333.0,73968.0,97097.0,102993.0,78288.0,101935.0,105225.0,105511.0,102993.0,101935.0,105225.0,105511.0,102993.0,29351.0,20635.0,23129.0,5896.0,1.224,0.387,0.313,0.061,Danvers-Marblehead
7.077581548126293,113407,128641,Swampscott,Lynnfield,60,291.0,Swampscott,24065.0,50191.0,71089.0,90763.0,98612.0,78559.0,95930.0,101129.0,98628.0,98612.0,95930.0,101129.0,98628.0,98612.0,26126.0,20898.0,19674.0,7849.0,1.086,0.416,0.277,0.086,164.0,Lynnfield,31109.0,58561.0,80626.0,87590.0,118828.0,101554.0,111927.0,114696.0,95180.0,118828.0,111927.0,114696.0,95180.0,118828.0,27452.0,22065.0,6964.0,31238.0,0.882,0.377,0.086,0.357,Swampscott-Lynnfield
7.138617286692019,89250,113407,Danvers,Swampscott,61,71.0,Danvers,21903.0,43759.0,58779.0,75310.0,77949.0,71502.0,83636.0,83617.0,81836.0,77949.0,83636.0,83617.0,81836.0,77949.0,21856.0,15020.0,16531.0,2639.0,0.998,0.343,0.281,0.035,291.0,Swampscott,24065.0,50191.0,71089.0,90763.0,98612.0,78559.0,95930.0,101129.0,98628.0,98612.0,95930.0,101129.0,98628.0,98612.0,26126.0,20898.0,19674.0,7849.0,1.086,0.416,0.277,0.086,Danvers-Swampscott
7.303851120504134,93212,128466,Ipswich,Georgetown,62,144.0,Ipswich,20640.0,42386.0,57284.0,80816.0,76458.0,67379.0,81012.0,81490.0,87819.0,76458.0,81012.0,81490.0,87819.0,76458.0,21746.0,14898.0,23532.0,-4358.0,1.054,0.351,0.411,-0.054,105.0,Georgetown,21261.0,44861.0,76260.0,101875.0,107683.0,69406.0,85742.0,108485.0,110703.0,107683.0,85742.0,108485.0,110703.0,107683.0,23600.0,31399.0,25615.0,5808.0,1.11,0.7,0.336,0.057,Ipswich-Georgetown
7.307373189110715,56181,89250,Lynn,Danvers,63,163.0,Lynn,14368.0,28553.0,37364.0,43200.0,47429.0,46904.0,54573.0,53153.0,46944.0,47429.0,54573.0,53153.0,46944.0,47429.0,14185.0,8811.0,5836.0,4229.0,0.987,0.309,0.156,0.098,71.0,Danvers,21903.0,43759.0,58779.0,75310.0,77949.0,71502.0,83636.0,83617.0,81836.0,77949.0,83636.0,83617.0,81836.0,77949.0,21856.0,15020.0,16531.0,2639.0,0.998,0.343,0.281,0.035,Lynn-Danvers
7.5010648416583505,82468,101875,Amesbury,Newbury,64,7.0,Amesbury,16094.0,37889.0,51906.0,74968.0,76558.0,52538.0,72417.0,73840.0,81465.0,76558.0,72417.0,73840.0,81465.0,76558.0,21795.0,14017.0,23062.0,1590.0,1.354,0.37,0.444,0.021,205.0,Newbury,21036.0,44068.0,74836.0,91052.0,91168.0,68671.0,84227.0,106459.0,98942.0,91168.0,84227.0,106459.0,98942.0,91168.0,23032.0,30768.0,16216.0,116.0,1.095,0.698,0.217,0.001,Amesbury-Newbury
7.509617320152967,69426,128466,Haverhill,Georgetown,65,128.0,Haverhill,15044.0,36945.0,49833.0,61956.0,60888.0,49111.0,70613.0,70891.0,67325.0,60888.0,70613.0,70891.0,67325.0,60888.0,21901.0,12888.0,12123.0,-1068.0,1.456,0.349,0.243,-0.017,105.0,Georgetown,21261.0,44861.0,76260.0,101875.0,107683.0,69406.0,85742.0,108485.0,110703.0,107683.0,85742.0,108485.0,110703.0,107683.0,23600.0,31399.0,25615.0,5808.0,1.11,0.7,0.336,0.057,Haverhill-Georgetown
7.724247814786984,93212,125204,Ipswich,Middleton,66,144.0,Ipswich,20640.0,42386.0,57284.0,80816.0,76458.0,67379.0,81012.0,81490.0,87819.0,76458.0,81012.0,81490.0,87819.0,76458.0,21746.0,14898.0,23532.0,-4358.0,1.054,0.351,0.411,-0.054,184.0,Middleton,21349.0,46096.0,81395.0,87728.0,108622.0,69693.0,88103.0,115790.0,95330.0,108622.0,88103.0,115790.0,95330.0,108622.0,24747.0,35299.0,6333.0,20894.0,1.159,0.766,0.078,0.238,Ipswich-Middleton
7.740175664835019,84609,108070,Merrimac,North Andover,67,180.0,Merrimac,18226.0,41236.0,58692.0,75517.0,73986.0,59498.0,78814.0,83493.0,82061.0,73986.0,78814.0,83493.0,82061.0,73986.0,23010.0,17456.0,16825.0,-1531.0,1.262,0.423,0.287,-0.02,210.0,North Andover,22228.0,51692.0,72728.0,91741.0,100286.0,72562.0,98798.0,103461.0,99691.0,100286.0,98798.0,103461.0,99691.0,100286.0,29464.0,21036.0,19013.0,8545.0,1.326,0.407,0.261,0.093,Merrimac-North Andover
7.932323713286167,80586,128641,Beverly,Lynnfield,68,30.0,Beverly,18766.0,39603.0,53984.0,66671.0,72837.0,61261.0,75693.0,76796.0,72449.0,72837.0,75693.0,76796.0,72449.0,72837.0,20837.0,14381.0,12687.0,6166.0,1.11,0.363,0.235,0.092,164.0,Lynnfield,31109.0,58561.0,80626.0,87590.0,118828.0,101554.0,111927.0,114696.0,95180.0,118828.0,111927.0,114696.0,95180.0,118828.0,27452.0,22065.0,6964.0,31238.0,0.882,0.377,0.086,0.357,Beverly-Lynnfield
7.985919998287651,109839,128466,Newburyport,Georgetown,69,206.0,Newburyport,17125.0,38618.0,58557.0,76300.0,85556.0,55904.0,73810.0,83301.0,82912.0,85556.0,73810.0,83301.0,82912.0,85556.0,21493.0,19939.0,17743.0,9256.0,1.255,0.516,0.303,0.121,105.0,Georgetown,21261.0,44861.0,76260.0,101875.0,107683.0,69406.0,85742.0,108485.0,110703.0,107683.0,85742.0,108485.0,110703.0,107683.0,23600.0,31399.0,25615.0,5808.0,1.11,0.7,0.336,0.057,Newburyport-Georgetown
8.109540994969315,88667,123333,Saugus,Marblehead,70,262.0,Saugus,21325.0,41919.0,55301.0,71023.0,77371.0,69615.0,80119.0,78669.0,77178.0,77371.0,80119.0,78669.0,77178.0,77371.0,20594.0,13382.0,15722.0,6348.0,0.966,0.319,0.284,0.089,168.0,Marblehead,23982.0,53333.0,73968.0,97097.0,102993.0,78288.0,101935.0,105225.0,105511.0,102993.0,101935.0,105225.0,105511.0,102993.0,29351.0,20635.0,23129.0,5896.0,1.224,0.387,0.313,0.061,Saugus-Marblehead
8.114360343705243,123333,148854,Marblehead,Manchester,71,168.0,Marblehead,23982.0,53333.0,73968.0,97097.0,102993.0,78288.0,101935.0,105225.0,105511.0,102993.0,101935.0,105225.0,105511.0,102993.0,29351.0,20635.0,23129.0,5896.0,1.224,0.387,0.313,0.061,,,,,,,,,,,,,,,,,,,,,,,,,Marblehead-Manchester
8.367780755084983,44613,128466,Lawrence,Georgetown,72,149.0,Lawrence,11980.0,22183.0,27983.0,31631.0,34852.0,39108.0,42398.0,39808.0,34372.0,34852.0,42398.0,39808.0,34372.0,34852.0,10203.0,5800.0,3648.0,3221.0,0.852,0.261,0.13,0.102,105.0,Georgetown,21261.0,44861.0,76260.0,101875.0,107683.0,69406.0,85742.0,108485.0,110703.0,107683.0,85742.0,108485.0,110703.0,107683.0,23600.0,31399.0,25615.0,5808.0,1.11,0.7,0.336,0.057,Lawrence-Georgetown
8.406932757250539,89250,148854,Danvers,Manchester,73,71.0,Danvers,21903.0,43759.0,58779.0,75310.0,77949.0,71502.0,83636.0,83617.0,81836.0,77949.0,83636.0,83617.0,81836.0,77949.0,21856.0,15020.0,16531.0,2639.0,0.998,0.343,0.281,0.035,,,,,,,,,,,,,,,,,,,,,,,,,Danvers-Manchester
8.419675912179603,89250,93212,Danvers,Ipswich,74,71.0,Danvers,21903.0,43759.0,58779.0,75310.0,77949.0,71502.0,83636.0,83617.0,81836.0,77949.0,83636.0,83617.0,81836.0,77949.0,21856.0,15020.0,16531.0,2639.0,0.998,0.343,0.281,0.035,144.0,Ipswich,20640.0,42386.0,57284.0,80816.0,76458.0,67379.0,81012.0,81490.0,87819.0,76458.0,81012.0,81490.0,87819.0,76458.0,21746.0,14898.0,23532.0,-4358.0,1.054,0.351,0.411,-0.054,Danvers-Ipswich
8.526754212020727,93212,148854,Ipswich,Manchester,75,144.0,Ipswich,20640.0,42386.0,57284.0,80816.0,76458.0,67379.0,81012.0,81490.0,87819.0,76458.0,81012.0,81490.0,87819.0,76458.0,21746.0,14898.0,23532.0,-4358.0,1.054,0.351,0.411,-0.054,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich-Manchester
8.6667657317385,73217,127813,Peabody,Hamilton,76,229.0,Peabody,20687.0,39800.0,54829.0,65515.0,60596.0,67532.0,76069.0,77998.0,71192.0,60596.0,76069.0,77998.0,71192.0,60596.0,19113.0,15029.0,10686.0,-4919.0,0.924,0.378,0.195,-0.075,119.0,Hamilton,26123.0,49167.0,72000.0,99732.0,109500.0,85278.0,93972.0,102425.0,108375.0,109500.0,93972.0,102425.0,108375.0,109500.0,23044.0,22833.0,27732.0,9768.0,0.882,0.464,0.385,0.098,Peabody-Hamilton
8.687484950177778,80586,93212,Beverly,Ipswich,77,30.0,Beverly,18766.0,39603.0,53984.0,66671.0,72837.0,61261.0,75693.0,76796.0,72449.0,72837.0,75693.0,76796.0,72449.0,72837.0,20837.0,14381.0,12687.0,6166.0,1.11,0.363,0.235,0.092,144.0,Ipswich,20640.0,42386.0,57284.0,80816.0,76458.0,67379.0,81012.0,81490.0,87819.0,76458.0,81012.0,81490.0,87819.0,76458.0,21746.0,14898.0,23532.0,-4358.0,1.054,0.351,0.411,-0.054,Beverly-Ipswich
8.708197936264018,101875,127813,Newbury,Hamilton,78,205.0,Newbury,21036.0,44068.0,74836.0,91052.0,91168.0,68671.0,84227.0,106459.0,98942.0,91168.0,84227.0,106459.0,98942.0,91168.0,23032.0,30768.0,16216.0,116.0,1.095,0.698,0.217,0.001,119.0,Hamilton,26123.0,49167.0,72000.0,99732.0,109500.0,85278.0,93972.0,102425.0,108375.0,109500.0,93972.0,102425.0,108375.0,109500.0,23044.0,22833.0,27732.0,9768.0,0.882,0.464,0.385,0.098,Newbury-Hamilton
8.742235481874381,77484,103125,Methuen,Groveland,79,181.0,Methuen,18946.0,37701.0,49627.0,61822.0,71392.0,61849.0,72058.0,70598.0,67179.0,71392.0,72058.0,70598.0,67179.0,71392.0,18755.0,11926.0,12195.0,9570.0,0.99,0.316,0.246,0.155,116.0,Groveland,22575.0,48351.0,69167.0,84232.0,95208.0,73695.0,92413.0,98395.0,91531.0,95208.0,92413.0,98395.0,91531.0,95208.0,25776.0,20816.0,15065.0,10976.0,1.142,0.431,0.218,0.13,Methuen-Groveland
8.781965738283064,115909,136863,Rowley,Topsfield,80,254.0,Rowley,19748.0,47967.0,62130.0,74911.0,86820.0,64467.0,91679.0,88384.0,81403.0,86820.0,91679.0,88384.0,81403.0,86820.0,28219.0,14163.0,12781.0,11909.0,1.429,0.295,0.206,0.159,298.0,Topsfield,30013.0,64995.0,96430.0,115015.0,114565.0,97976.0,124224.0,137178.0,124982.0,114565.0,124224.0,137178.0,124982.0,114565.0,34982.0,31435.0,18585.0,-450.0,1.166,0.484,0.193,-0.004,Rowley-Topsfield
8.789220302849722,72574,127813,Gloucester,Hamilton,81,107.0,Gloucester,15642.0,32690.0,47722.0,60506.0,61505.0,51063.0,62480.0,67888.0,65749.0,61505.0,62480.0,67888.0,65749.0,61505.0,17048.0,15032.0,12784.0,999.0,1.09,0.46,0.268,0.017,119.0,Hamilton,26123.0,49167.0,72000.0,99732.0,109500.0,85278.0,93972.0,102425.0,108375.0,109500.0,93972.0,102425.0,108375.0,109500.0,23044.0,22833.0,27732.0,9768.0,0.882,0.464,0.385,0.098,Gloucester-Hamilton
8.794455982710373,93212,109839,Ipswich,Newburyport,82,144.0,Ipswich,20640.0,42386.0,57284.0,80816.0,76458.0,67379.0,81012.0,81490.0,87819.0,76458.0,81012.0,81490.0,87819.0,76458.0,21746.0,14898.0,23532.0,-4358.0,1.054,0.351,0.411,-0.054,206.0,Newburyport,17125.0,38618.0,58557.0,76300.0,85556.0,55904.0,73810.0,83301.0,82912.0,85556.0,73810.0,83301.0,82912.0,85556.0,21493.0,19939.0,17743.0,9256.0,1.255,0.516,0.303,0.121,Ipswich-Newburyport
8.816292246351624,68808,125204,Salem,Middleton,83,258.0,Salem,15150.0,32645.0,44033.0,56979.0,60690.0,49457.0,62394.0,62640.0,61917.0,60690.0,62394.0,62640.0,61917.0,60690.0,17495.0,11388.0,12946.0,3711.0,1.155,0.349,0.294,0.065,184.0,Middleton,21349.0,46096.0,81395.0,87728.0,108622.0,69693.0,88103.0,115790.0,95330.0,108622.0,88103.0,115790.0,95330.0,108622.0,24747.0,35299.0,6333.0,20894.0,1.159,0.766,0.078,0.238,Salem-Middleton
8.861898890882394,108070,125204,North Andover,Middleton,84,210.0,North Andover,22228.0,51692.0,72728.0,91741.0,100286.0,72562.0,98798.0,103461.0,99691.0,100286.0,98798.0,103461.0,99691.0,100286.0,29464.0,21036.0,19013.0,8545.0,1.326,0.407,0.261,0.093,184.0,Middleton,21349.0,46096.0,81395.0,87728.0,108622.0,69693.0,88103.0,115790.0,95330.0,108622.0,88103.0,115790.0,95330.0,108622.0,24747.0,35299.0,6333.0,20894.0,1.159,0.766,0.078,0.238,North Andover-Middleton
8.946003625179499,123333,128641,Marblehead,Lynnfield,85,168.0,Marblehead,23982.0,53333.0,73968.0,97097.0,102993.0,78288.0,101935.0,105225.0,105511.0,102993.0,101935.0,105225.0,105511.0,102993.0,29351.0,20635.0,23129.0,5896.0,1.224,0.387,0.313,0.061,164.0,Lynnfield,31109.0,58561.0,80626.0,87590.0,118828.0,101554.0,111927.0,114696.0,95180.0,118828.0,111927.0,114696.0,95180.0,118828.0,27452.0,22065.0,6964.0,31238.0,0.882,0.377,0.086,0.357,Marblehead-Lynnfield
9.053987393332404,82468,128466,Amesbury,Georgetown,86,7.0,Amesbury,16094.0,37889.0,51906.0,74968.0,76558.0,52538.0,72417.0,73840.0,81465.0,76558.0,72417.0,73840.0,81465.0,76558.0,21795.0,14017.0,23062.0,1590.0,1.354,0.37,0.444,0.021,105.0,Georgetown,21261.0,44861.0,76260.0,101875.0,107683.0,69406.0,85742.0,108485.0,110703.0,107683.0,85742.0,108485.0,110703.0,107683.0,23600.0,31399.0,25615.0,5808.0,1.11,0.7,0.336,0.057,Amesbury-Georgetown
9.056235129047684,68808,127813,Salem,Hamilton,87,258.0,Salem,15150.0,32645.0,44033.0,56979.0,60690.0,49457.0,62394.0,62640.0,61917.0,60690.0,62394.0,62640.0,61917.0,60690.0,17495.0,11388.0,12946.0,3711.0,1.155,0.349,0.294,0.065,119.0,Hamilton,26123.0,49167.0,72000.0,99732.0,109500.0,85278.0,93972.0,102425.0,108375.0,109500.0,93972.0,102425.0,108375.0,109500.0,23044.0,22833.0,27732.0,9768.0,0.882,0.464,0.385,0.098,Salem-Hamilton
9.064067512897635,68808,148854,Salem,Manchester,88,258.0,Salem,15150.0,32645.0,44033.0,56979.0,60690.0,49457.0,62394.0,62640.0,61917.0,60690.0,62394.0,62640.0,61917.0,60690.0,17495.0,11388.0,12946.0,3711.0,1.155,0.349,0.294,0.065,,,,,,,,,,,,,,,,,,,,,,,,,Salem-Manchester
9.218136735579188,44613,103125,Lawrence,Groveland,89,149.0,Lawrence,11980.0,22183.0,27983.0,31631.0,34852.0,39108.0,42398.0,39808.0,34372.0,34852.0,42398.0,39808.0,34372.0,34852.0,10203.0,5800.0,3648.0,3221.0,0.852,0.261,0.13,0.102,116.0,Groveland,22575.0,48351.0,69167.0,84232.0,95208.0,73695.0,92413.0,98395.0,91531.0,95208.0,92413.0,98395.0,91531.0,95208.0,25776.0,20816.0,15065.0,10976.0,1.142,0.431,0.218,0.13,Lawrence-Groveland
9.313462010627669,69426,95600,Haverhill,Andover,90,128.0,Haverhill,15044.0,36945.0,49833.0,61956.0,60888.0,49111.0,70613.0,70891.0,67325.0,60888.0,70613.0,70891.0,67325.0,60888.0,21901.0,12888.0,12123.0,-1068.0,1.456,0.349,0.243,-0.017,9.0,Andover,27256.0,61070.0,87683.0,111002.0,129082.0,88976.0,116723.0,124735.0,120621.0,129082.0,116723.0,124735.0,120621.0,129082.0,33814.0,26613.0,23319.0,18080.0,1.241,0.436,0.266,0.163,Haverhill-Andover
